Distance from Center (cmd=annotatePeaks.pl ../txt//CTCF_ERConsensusremoved.bed hg19 -size 6000 -hist 25 -d PDX01 PDX03 PDX04 PDX05)	PDX01 Coverage	PDX01 + Tags	PDX01 - Tags	PDX03 Coverage	PDX03 + Tags	PDX03 - Tags	PDX04 Coverage	PDX04 + Tags	PDX04 - Tags	PDX05 Coverage	PDX05 + Tags	PDX05 - Tags
-2675	0.70668547755835	0.00281937884742439	0.00289732085927242	0.524474740799994	0.00206415562434052	0.00217030107003314	0.584331255720957	0.00223239314158522	0.00226745035300663	0.578373282673114	0.00229194402902883	0.00235692971168224
-2650	0.699606291870354	0.00275837188003552	0.0030119894735619	0.522102041526102	0.00209758981671466	0.00219854160145594	0.58949260428699	0.00223364518485027	0.00240642715542725	0.573345596654068	0.0022763352229912	0.00235897007848453
-2625	0.690140764139662	0.00277408270441323	0.003008520849998	0.517650332139255	0.00204565320720145	0.00213654227384957	0.581467539742383	0.00228247487218724	0.00231878412687371	0.568292658570638	0.00224664788601767	0.00239090181894061
-2600	0.681828487210273	0.00278979352879098	0.00290935902340602	0.514203348829301	0.00201871109101649	0.00213232242432661	0.580335372960157	0.00220735227628421	0.00228372691545229	0.565567960823501	0.00228459870854053	0.00230877705514784
-2575	0.679105041087197	0.00278836527202939	0.0028408026988486	0.515184888919804	0.00212550574432801	0.00205733894434192	0.592223124173536	0.00242896393419817	0.00246652523214968	0.565982094679414	0.00228674109368295	0.00223869045548867
-2550	0.683207952591832	0.00292282544430124	0.00275980013679713	0.518577771594848	0.00211446921480645	0.00208947472147822	0.595453129405183	0.00238138629012624	0.00233005251625916	0.569449203119469	0.00232469191620582	0.00225501338990712
-2525	0.692939615122824	0.00302015094077113	0.0027032819763733	0.523817804518949	0.00221152575383425	0.0020583127557703	0.604210772455935	0.00243522415052342	0.00228623100198239	0.575469295268843	0.00235856200512408	0.00227133632432555
-2500	0.708109298739959	0.00307564891779379	0.00270756674665815	0.529552471819366	0.00219854160145594	0.00205117147196223	0.603311698834756	0.00235008520849997	0.0024126873717525	0.582065134486195	0.00243742218203316	0.002230120914919
-2475	0.723137043796933	0.00306667130386367	0.00283835425868584	0.53834768932324	0.0021644582014629	0.00215374627575081	0.602246130098542	0.00228748304524744	0.00247779362153513	0.589438737286603	0.00240140970797247	0.00228623100198238
-2450	0.73737969119302	0.00320113147613549	0.00290344195967934	0.541709657349764	0.00220470907383564	0.00217452091955608	0.603611390041815	0.00257795708273918	0.002301255521163	0.595915891801345	0.00243028089822508	0.00236131650030719
-2425	0.746747636163602	0.00317419863434507	0.00300199167623064	0.543038987236114	0.00219042650621951	0.00217679314622229	0.609472018090988	0.00260049386151009	0.00254289987131777	0.597759292501447	0.00240477631319627	0.00240681667999858
-2400	0.749014217546162	0.00299342213566095	0.00298607681517264	0.542343407644419	0.00217809156146013	0.00214985103003732	0.597684163946629	0.00226494626647653	0.00223114109832017	0.596668403320016	0.00236529521557168	0.00235570549160085
-2375	0.749590842946813	0.00303014873810241	0.0031266580878514	0.540789946556301	0.00218036378812633	0.00226476077858527	0.594687251876029	0.00196320383959934	0.00235384133829513	0.593418462633672	0.00238335246177208	0.00240681667999858
-2350	0.748499690265581	0.00309299203561338	0.0030976848792587	0.536036819346387	0.0021057049119511	0.00224041549287596	0.601813242799456	0.00239265467951169	0.00238889854971654	0.59211293090497	0.0024122236520247	0.00241416200048687
-2325	0.747452893384398	0.00309686873253774	0.00300668451987592	0.535132565877184	0.00220535828145455	0.00221022733859641	0.594387560668969	0.00241769554481271	0.00235384133829513	0.591499305740415	0.00242446585283852	0.00234060677726378
-2300	0.746796427543657	0.00308952341204944	0.00304932818604407	0.533810964652964	0.00213427004718336	0.00210635411957001	0.587061775607503	0.00212221333426077	0.00225868605015128	0.5920624267762	0.00237060016925767	0.00235866402346418
-2275	0.744773803061372	0.00298832121865518	0.00303647387518954	0.535155751863573	0.00214335895384817	0.00210602951576056	0.580268774914143	0.00202330191632177	0.00247153340520988	0.592117981317847	0.00236611136229261	0.00226817375578197
-2250	0.747080304663977	0.00300117552950969	0.00308646286184601	0.537613466420895	0.00218328522241143	0.00211803985671048	0.58070166221323	0.00217855528118804	0.00259924181824504	0.598042115622558	0.00246608933560553	0.00235999026188569
-2225	0.745221796641878	0.0030026037862713	0.00305300084628823	0.541276852270487	0.0022102273385964	0.00216153676717778	0.562953282950677	0.00211094494487531	0.00230751573748825	0.604451089563461	0.00253658400862516	0.00239651282764693
-2200	0.741136627457264	0.00298056782480643	0.00307340451431126	0.542358864968679	0.00219140031764786	0.00225372424906373	0.556992757832484	0.00232629638646402	0.00231127186728341	0.601009233187791	0.00237774145306574	0.00239416640582429
-2175	0.73055333356531	0.00288222214493538	0.00307911754135771	0.537644381069415	0.00212355812147126	0.00220470907383564	0.555461002774178	0.00215226237262198	0.00224866970403088	0.597049709492229	0.00227419283784877	0.00236998805921698
-2150	0.721744271675359	0.00290385003303981	0.00313522762842107	0.534591559528088	0.00207421834243372	0.0022095781309775	0.549533776678992	0.00211344903140541	0.00230751573748826	0.590868004130791	0.0022280805481167	0.00241028530356249
-2125	0.714984447747724	0.00292915058138837	0.00304953222272429	0.531492366013981	0.00214628038813328	0.00215666771003592	0.545105006619105	0.00223614927138037	0.00220985636281431	0.582802494766236	0.00226980604922382	0.00249353226909653
-2100	0.713604982366166	0.00303055681146288	0.00303055681146285	0.529081023429439	0.00214660499194274	0.00222386069859363	0.556593169556404	0.00252411922234201	0.00219858797342885	0.576721797662337	0.00240191979967306	0.0023144900821943
-2075	0.718492991531687	0.00317521881774623	0.00292670214122559	0.529073294767309	0.0022011384319316	0.00208493026814581	0.57260999962261	0.00266810419782283	0.00208214794977915	0.580724249867353	0.00239151392898129	0.0023225495310634
-2050	0.729484358784102	0.00315583533312434	0.00280183169292461	0.535936346738697	0.00222613292525984	0.00213719148146848	0.606042218721302	0.00270942162556949	0.00197196814245469	0.590660937202835	0.00253331942174147	0.00227653925967141
-2025	0.751808632949318	0.00334987421602344	0.00284161884556953	0.546648272450797	0.00235727286428067	0.00211284619575917	0.633747005862847	0.00251785900601676	0.00218857162730845	0.607701030249805	0.00259320418738912	0.00226327687545644
-2000	0.77261593875282	0.00335538320638965	0.0028997692994352	0.554786553673626	0.00228488621477165	0.00208622868338365	0.650429816389186	0.00267311237088303	0.00235133725176503	0.624147699783729	0.00259463244415073	0.00238151613165001
-1975	0.788712658591002	0.00336844155392442	0.00300811277663753	0.56484927176681	0.00230111640524451	0.00220827971573967	0.651728478286446	0.00257920912600424	0.00244148436684867	0.632238461212669	0.0025267902479741	0.00246415098714334
-1950	0.79882134542242	0.00330131348612859	0.00314359313231052	0.569192779883838	0.0022959227442932	0.00229851957476885	0.648964659376893	0.00227621465586199	0.00260675407783535	0.63312733387902	0.00248537080188732	0.00247618915127694
-1925	0.801726650325701	0.00327438064433819	0.00327213624085567	0.568520386278533	0.00225729489096775	0.00230176561286343	0.638875055405874	0.00256168052029353	0.00273321044760546	0.633046527272988	0.00252974877983745	0.00258453262847932
-1900	0.799442326623121	0.0031999072560541	0.00335701549983151	0.564663783875692	0.00226670840144202	0.00229949338619723	0.636444226726387	0.00262678677007616	0.00252036309254685	0.627044111568683	0.00246557924390495	0.00259799904937452
-1875	0.793072833735927	0.00321949477735621	0.00334599751909906	0.562963478207105	0.00221477179192881	0.00233584901285647	0.630616897700221	0.00250533857336625	0.00235634542482523	0.618352351007381	0.00246129447362012	0.00257963574815378
-1850	0.786184377988146	0.00323581771177465	0.00324336706894315	0.560490306325523	0.00229657195191211	0.00226508538239473	0.629051843618907	0.00241268737175251	0.00263555107293151	0.613463551342452	0.00248180015998327	0.00241559025724848
-1825	0.78373593782538	0.0032482639492687	0.00322214725419921	0.558048049092461	0.00225794409858666	0.00225664568334884	0.611969444816488	0.00206837547386359	0.00249782631377595	0.615471090461057	0.00247445483949498	0.00245598951993413
-1800	0.78567428628757	0.00331090321009944	0.00314073661878728	0.560760809500071	0.00232026803000251	0.00223424802049627	0.601546850615402	0.00231252391054846	0.00236385768441554	0.616241278424798	0.00253474767850309	0.00249414437913722
-1775	0.788854597151162	0.00329539642240193	0.00320602835646102	0.563411740610641	0.00229267670619863	0.00228553542239055	0.593388589978769	0.00246527318888463	0.00249407018398079	0.6169761134984	0.00248588089358788	0.00237855759978667
-1750	0.799584265183282	0.00345005622601655	0.00317766725790899	0.56627134559872	0.00229170289477025	0.00224982900335023	0.572077215254504	0.00222237679546481	0.00235133725176502	0.620978565703416	0.00251016125853532	0.00241630438562929
-1725	0.81219018355752	0.0034806617280511	0.00319541844908904	0.568644044872612	0.00226540998620419	0.00225697028715829	0.561388228869364	0.00204333460856258	0.00237387403053594	0.623018932505721	0.00253607391692458	0.00251332382707888
-1700	0.824902555851879	0.00356084814338166	0.00327825734126259	0.571094030767804	0.00228780764905675	0.00225664568334884	0.572876391806663	0.00232128821340381	0.0022912391750426	0.625140105914058	0.00257188235430503	0.0024739447477944
-1675	0.835867309624264	0.00360716446979397	0.00321582211711206	0.573938178431622	0.00233974425856996	0.00235532524142393	0.57680567652145	0.00248029770806524	0.00207713977671894	0.629852141128291	0.00255453923648543	0.00250791685505277
-1650	0.841602514570743	0.00336497293036048	0.00333069476808177	0.573474458703826	0.0022920274985797	0.00230436244333909	0.589692398425029	0.00270065732271414	0.00206336730080339	0.630384959686814	0.00252689226631422	0.00249812309440171
-1625	0.843186016632531	0.0033866008184649	0.00350698245980085	0.573265784826317	0.00233584901285646	0.00236279112904144	0.610371091712168	0.00235634542482523	0.00218356345424825	0.633281371471768	0.00258024785819447	0.00244762401604467
-1600	0.839340368768187	0.00345964594998738	0.00344454723565031	0.57417776695765	0.00237058162046843	0.00230858229286204	0.620260901545148	0.0023951587660418	0.00261176225089555	0.636973223284849	0.00257116822592421	0.00248108603160247
-1575	0.837335486605923	0.0034437310889294	0.0035208569540565	0.57420095294404	0.00228391240334327	0.00236538795951709	0.622258842925548	0.00262553472681111	0.00240141898236705	0.638490872354385	0.00254903024611922	0.0026253399645254
-1550	0.832935391240953	0.00350065732271368	0.00341414577029598	0.573459001379566	0.00231280214238498	0.00236408954427928	0.628019573905701	0.00256668869335373	0.00235759746809028	0.633442984683832	0.00248608493026812	0.00250914107513415
-1525	0.835241892843558	0.00352901842126569	0.00341373769693554	0.572577933896752	0.00231020531190932	0.00224853058811239	0.631282878160354	0.00249281814071574	0.00244524049664382	0.635049015978715	0.00256331281373535	0.00255198877798255
-1500	0.841416220210532	0.0035853325450093	0.00334538540905836	0.577462448362876	0.00235370222237664	0.00226443617477581	0.6405067075332	0.0024965742705109	0.00242771189093311	0.636162632018092	0.00258371648175839	0.00256096639191269
-1475	0.848406694298428	0.00361083713003811	0.00335211861950594	0.580716215119581	0.00235110539190097	0.00229981799000668	0.64420289908694	0.00265433172190727	0.00239015059298159	0.638478246322193	0.00264441739412696	0.0025697399691626
-1450	0.854190690624962	0.00357635493107918	0.00344556741905147	0.584147741105275	0.00237382765856301	0.00238389037665617	0.637076908163513	0.00241644350154766	0.00270566549577434	0.639639841283901	0.0025944284074705	0.00248679905864893
-1425	0.859828312811329	0.00357798722452102	0.00345515714302229	0.584047268497586	0.00235110539190097	0.00233065535190515	0.626654313962427	0.00234507703543977	0.00262803881334121	0.648904823706742	0.00264033666052234	0.00254617373259599
-1400	0.867102664019546	0.00368245400479899	0.00352901842126571	0.591080351035833	0.00248711438806368	0.00240434041665201	0.624156887236928	0.0026055020345703	0.0024051751121622	0.656589026899085	0.00275826986169556	0.00255810987838948
-1375	0.872429795605563	0.00368204593143851	0.00339537439571481	0.593700367497884	0.00250334457853654	0.00237739830046704	0.613168209644728	0.0024126873717525	0.0023951587660418	0.662571240951882	0.00270522032483563	0.00260860895674652
-1350	0.879060987713053	0.00368898317856633	0.00350963493664384	0.595763920286578	0.00240336660522362	0.00240563883188984	0.612202537977535	0.00245275275623412	0.00241644350154765	0.663831318964692	0.00275480123813162	0.00257412675778756
-1325	0.886419614941365	0.00371652813039744	0.00349922906595208	0.595825749583618	0.00237674909284811	0.00232578629476328	0.617197391428535	0.00248655792439049	0.00251034674642645	0.666715104717454	0.00263156308327244	0.0026882852803765
-1300	0.895778688751937	0.00374937803591453	0.0036214470374101	0.601954578652662	0.00248549136901639	0.0024410206471207	0.630583598677214	0.00259047751538969	0.00225242583382603	0.667129238573367	0.00265849592506286	0.00266869775907439
-1275	0.903824830881025	0.00375305069615868	0.00365572519968879	0.60225599647573	0.00244848653473822	0.00236636177094547	0.64090629580928	0.00251911104928181	0.00223364518485027	0.665056044087362	0.00267155427259761	0.00267441078612083
-1250	0.90816726370593	0.00380324371949535	0.00359655456242199	0.60746511475131	0.00249750170996631	0.00243582698616937	0.679999348819105	0.00276325948596667	0.00238514241992139	0.667164591463506	0.00272450179111742	0.00256810767572076
-1225	0.912851236191221	0.00381405766354759	0.00364491125563661	0.608616685408672	0.00247283182044754	0.00237285384713462	0.702442890325597	0.0030337008312176	0.00273195840434041	0.672030664270488	0.00280591242652938	0.00263237922999335
-1200	0.916546074335394	0.00373774794514137	0.00372734207444967	0.612651047040502	0.00246926117854351	0.0024319317404559	0.710268160732163	0.00286968316349597	0.00278454422147253	0.672121571702273	0.00268961151879801	0.00268236821664982
-1175	0.91683438703572	0.00377018977729802	0.00384976408258795	0.611715878922779	0.00243258094807481	0.00248289453854073	0.708137023259737	0.0025166069627517	0.00286091886064062	0.672121571702273	0.00268165408826901	0.0026500284028333
-1150	0.915787590154537	0.00382344335083817	0.00380916078322207	0.607975206451887	0.00242089521093434	0.00258774156899549	0.690421943020191	0.00237637811706604	0.00313136020589155	0.668177199245343	0.00259034767386588	0.00278010178648022
-1125	0.917455368236421	0.00392729802107549	0.00374896996255408	0.605556135205215	0.00245790004521249	0.00245335559188008	0.664615200190026	0.00261426633742565	0.00279706465412304	0.661950040168012	0.00263360345007474	0.00270062949953045
-1100	0.92382929670362	0.00398259196141794	0.00372264923080434	0.604257719967385	0.00241115709665061	0.00244361747759636	0.642138359660527	0.00233005251625917	0.00271067366883455	0.653336561006303	0.00257861556475265	0.00262044308419988
-1075	0.931897616732734	0.00394321288213344	0.00370204152610107	0.601560416884035	0.00243842381664504	0.00238648720713184	0.630084113332114	0.00257044482314888	0.00266935624108788	0.654084022112097	0.00266594326389127	0.00262034106585976
-1050	0.942959953265229	0.00394137655201137	0.00368979932528726	0.603685798969769	0.00247283182044753	0.00241992139950596	0.628552358273807	0.0025065906166313	0.00236010155462038	0.655831464967537	0.00265186473295537	0.00258779721536299
-1025	0.957109453481211	0.00406747122039384	0.00373733987178092	0.606027583595141	0.00248451755758801	0.00250886284329732	0.624056990167908	0.00223740131464542	0.00243522415052341	0.662245489321316	0.00264217299064442	0.00261268969035111
-1000	0.963873712988852	0.00406420663351015	0.00379732665576867	0.607310541508712	0.00250042314425142	0.00242349204141	0.628718853388841	0.00258546934232949	0.00265182763537717	0.66851810211454	0.00272123720423373	0.00257004602418295
-975	0.966907649712279	0.00396076003663328	0.00391607600366283	0.610973927358304	0.00250334457853655	0.0024105078890317	0.632015456666501	0.0027119257120996	0.00232003617013876	0.677149257721319	0.00278204013494241	0.00266675941061219
-950	0.968877047234503	0.0040448231488883	0.00394260077209279	0.614320438060569	0.002484517557588	0.00241148170046006	0.64779919357166	0.00275324313984626	0.00252161513581191	0.67939669145158	0.00268542876685328	0.00272164527759419
-925	0.974838466761237	0.00414704552568376	0.00401993067390012	0.617326887629117	0.00254813990424168	0.00246374291378273	0.656223846392346	0.00272945431781031	0.0025040865301012	0.684300642355139	0.00274041665217538	0.00278958949211092
-900	0.981815634109118	0.00426232625001399	0.00396688113704021	0.620696584317771	0.00254684148900385	0.00251405650424864	0.670642323354232	0.00271568184189475	0.00245400479949917	0.688118754490145	0.00280234178462534	0.00277051206250939
-875	0.991059382839559	0.0042741603774674	0.00391097508665704	0.625264223636567	0.00258644315375765	0.00246796276330567	0.673439441286792	0.00258296525579939	0.00270190936597919	0.693848447899092	0.00288456856675822	0.00273490766180916
-850	1.00324835669333	0.0043288422077692	0.0039040378395292	0.631114820868933	0.00265460995374374	0.002484517557588	0.656123949323326	0.00238514241992139	0.00263429902966646	0.698908961601838	0.00287049003582231	0.00275082252286714
-825	1.02194876199445	0.00441555779686713	0.00393933618520911	0.635875676740977	0.00255820262233485	0.00249328186044336	0.634046697069907	0.00238764650645149	0.0026180224672208	0.705830552449755	0.00288497664011867	0.00279887316106142
-800	1.04150966981654	0.00462041062381863	0.00406808333043457	0.645150071296908	0.0027114156203988	0.00253742797852958	0.626221426663341	0.00240893124195735	0.00258046116926928	0.711661254116242	0.00289446434574939	0.00278306031834357
-775	1.06057379267808	0.00473507923810817	0.00410480993287605	0.649679067305054	0.00269064097659352	0.00257800345471176	0.631782363505454	0.00278704830800263	0.00242395576113796	0.719277276734746	0.00295547131313831	0.00283968049710751
-750	1.08238797514272	0.00487749684090907	0.00422253909736907	0.657013567666369	0.00275458792705665	0.00257832805852122	0.64080639874026	0.00261677042395575	0.00244148436684867	0.72758015550452	0.00309666469585778	0.00287049003582231
-725	1.10546186232878	0.00486096986981041	0.00415989983653833	0.665082290930028	0.00277341494800518	0.00261500828898993	0.655358071794173	0.00275950335617152	0.00222613292525997	0.729516988842847	0.00297954764140549	0.00280530031648868
-700	1.12831397051459	0.00475507483277071	0.00434638936226901	0.672903697005529	0.00279289117657264	0.00265753138802886	0.670009641917105	0.00260174590477514	0.00270816958230444	0.734524473210384	0.00289711682259238	0.00290578838150218
-675	1.14102634280895	0.00461857429369652	0.00434577725222834	0.677710924850353	0.00273803313277433	0.00264389802803164	0.681298010716365	0.0026105102076305	0.00273070636107536	0.738395614680598	0.00296353076200741	0.00289201590558662
-650	1.14497844459341	0.00461653392689418	0.00442718788764035	0.685223184440657	0.00276789668324442	0.00271596007373121	0.696682159345444	0.00298487114388062	0.00257169686641393	0.743870262239257	0.00298872929201586	0.00296597920217019
-625	1.13670608788407	0.00447125981057006	0.00461857429369656	0.684249373012284	0.00265623297279102	0.00272797041468113	0.718060132115723	0.00297861092755537	0.00266685215455777	0.736645646618721	0.00287181627424381	0.00284284306565108
-600	1.12473002187054	0.00464326273200437	0.00476996951042755	0.677726382174613	0.00262701862993986	0.00276627366419712	0.71989157838109	0.00269815323618404	0.00256543665008867	0.730054857814246	0.00282152123256701	0.00299862507100704
-575	1.11373421903812	0.00473548731146854	0.00484750344891515	0.668436530294423	0.00262961546041552	0.00277990702419433	0.721489931485409	0.00257795708273918	0.00312509998956629	0.720282308897267	0.00277775536465758	0.0030117854368819
-550	1.10942283527325	0.00498094343778595	0.00470733024959679	0.662995552154944	0.0027396561518216	0.00286787465655732	0.699912164577091	0.00253288352519736	0.00310757138385559	0.710658747160159	0.00283866031370635	0.003055245249771
-525	1.11928756520439	0.00516661681679571	0.00449656035891865	0.65949446821008	0.00278769751562131	0.00272504898039601	0.663982518752899	0.00231377595381351	0.00292101693736305	0.701396289943756	0.00283702802026453	0.00291629627053406
-500	1.14999508557908	0.0055565309127162	0.00439229761532084	0.66746271886605	0.00288864930036259	0.00267733222040576	0.64759939943362	0.00247904566480019	0.00273696657740061	0.700722059824678	0.00292292746264154	0.00276949187910825
-475	1.19652431983165	0.00601908206679888	0.00429089138524624	0.679681733693488	0.00301459557843211	0.00253223431757825	0.645434962938187	0.00263429902966646	0.00265307967864222	0.7085426241647	0.00299229993391991	0.00270175170127172
-450	1.27219087913713	0.00698805226121362	0.00430843853974611	0.705997828245941	0.00317073001078116	0.00260656858994403	0.6479989877097	0.00288846381247173	0.00231127186728341	0.731143221789238	0.00323745000521679	0.0027544951831113
-425	1.37293177221095	0.0078698987931695	0.00447513650749445	0.737383925155635	0.00347033932691043	0.00263383530993845	0.678867182036878	0.00293353737001355	0.00265933989496747	0.76328909975129	0.00353473144831259	0.00280978912345375
-400	1.50671773632211	0.00897149282973246	0.00463693759491724	0.782619784602184	0.00382220985636239	0.00279581261085774	0.727983240971709	0.00351573748826208	0.00270316140924424	0.81130337497285	0.0038857765566491	0.00285732966994746
-375	1.66666475130284	0.00971459441913094	0.00501562967342508	0.833474381417202	0.00403742218203286	0.00285748733465467	0.77310341714574	0.00338802907522691	0.00262428268354605	0.869718975514577	0.00410868662980085	0.00290895095004575
-350	1.84386617250306	0.0103811822534432	0.00518804066821989	0.894492168933094	0.00436202599149056	0.00303666863747522	0.830111344533151	0.0037911870065732	0.00255166417417312	0.940427280998903	0.00444116440023634	0.00312992267473534
-325	2.03048876563392	0.0109155543189663	0.00561019255961683	0.954474315723574	0.00446167936099409	0.00312755770412332	0.892713507785681	0.00386004938615099	0.00299989566306124	1.01262040786906	0.00464520108046681	0.00336242247185797
-300	2.20892771365554	0.0118157641521421	0.00616231581632069	1.01573169176549	0.00455678827716521	0.00341937652882562	0.939698429248085	0.00382374013146453	0.00349194866622611	1.07890707687958	0.00473293685296592	0.00367296629916873
-275	2.39910320637041	0.0138012450874629	0.00702171831345165	1.07404444753591	0.00498916055136288	0.00367386591544028	0.954549793509058	0.00405787222202899	0.00351323340173198	1.14030747143161	0.00506072177975611	0.004018502417139
-250	2.63425991591601	0.0172084536106331	0.00808311712401022	1.14770632629639	0.00592109808831594	0.00395399900300222	0.986616752664476	0.00417180815914859	0.00386756164574129	1.20781128994549	0.0055415342167191	0.00427936331281361
-225	2.98693731769422	0.0222795812610882	0.00875500991200833	1.26344304169227	0.00752788694513161	0.00424224718580065	1.04182653280953	0.00491051368552848	0.00376990227106735	1.31419571199289	0.00694642877844586	0.00463336695301345
-200	3.58562529329039	0.0297514044911363	0.00933120949697856	1.48023974309927	0.0105950683406981	0.0045090715171749	1.19993029404517	0.00712162209160789	0.00398650575592111	1.52602770449903	0.00974785239801003	0.00483067042279628
-175	4.6291753299101	0.0412445866518812	0.00937568949326867	1.87016620487917	0.0149223617245797	0.00460223281048928	1.55213406038668	0.0110793308524329	0.00352450179111743	1.97705987689182	0.0151745139637595	0.00495666307283856
-150	6.41439426359034	0.0579121390232873	0.00955320140506892	2.55773117394495	0.021658539978433	0.00478011569807213	2.2352968163914	0.0175861997009009	0.00430327270197891	2.85807157559979	0.0241822233042417	0.00528485607298925
-125	9.18912456269322	0.0793051809088679	0.0105852189336737	3.65551807154445	0.0302728758738041	0.00537933433033102	3.45447394573435	0.0277916043543277	0.00505575070427434	4.38930878098216	0.0375777414530904	0.00602693747898739
-100	13.093659187198	0.104208061767793	0.0134349992464501	5.21761207526312	0.0401629047403322	0.00683648083098667	5.37416262206836	0.0404297290717474	0.00710158939936707	6.69605708527278	0.0533715067413777	0.00795794062068841
-75	17.7178799742594	0.124322609815049	0.0204042801330874	7.11253318494409	0.0485425520814567	0.0095608806037657	7.93968584961648	0.0549471707300076	0.0109140611414463	9.6123321440644	0.0677182438934799	0.0123858426367096
-50	22.145826346098	0.129692243128699	0.0336962496667234	8.97356411118546	0.050769983421949	0.0152411226654673	10.7085662106663	0.0634635690188821	0.0180406914061143	12.5744043468244	0.0738660731055278	0.0209449773357019
-25	25.3464699084439	0.11535172909531	0.0557238456278014	10.3362199886408	0.0458395761601111	0.0240875502845997	12.7900548397897	0.0590626369422289	0.0296684172086385	14.7682380452187	0.0670103386314193	0.0344182334597142
0	26.4814682980272	0.0853783326959515	0.0857937513769047	10.8168886724883	0.0349887200175903	0.0355558028727114	13.4851053470078	0.0428411644002349	0.0458573366257413	15.5389007477707	0.0506485352253562	0.0519917086913151
25	25.3038839048157	0.0552106933770195	0.11577163658323	10.2908372846139	0.0236447906885003	0.0462067030686051	12.6336826277504	0.0284288943762386	0.0599803846555107	14.667611093851	0.0333243928169969	0.0672043775143182
50	22.0486383526077	0.0329437623900303	0.130047470988983	8.89393570526068	0.0147597352160415	0.050903720191446	10.4667820046149	0.0177740061906584	0.0631705908948605	12.4239853749028	0.0202737986760828	0.0731367439920416
75	17.6002217790459	0.0203087909667393	0.123666019778062	7.01914003176596	0.00954757184757781	0.0480478558758459	7.67549140108167	0.0104220081382813	0.0542422703717842	9.44210292763297	0.0121206969707501	0.0667826336962802
100	12.999385369771	0.0136496458340524	0.10334172202353	5.13139884920364	0.00658264065199076	0.039785390509934	5.14193523561993	0.00666462629986441	0.0391902062393471	6.5587893884829	0.00809087051785854	0.0524486488366934
125	9.13333383738999	0.0109233077128156	0.0789409754346537	3.59283089300842	0.00532902073986507	0.0297768812529536	3.35204615096587	0.00546892498174105	0.0270391263520324	4.31767877514761	0.00630687580426359	0.0368105635354224
