Distance from Center (cmd=annotatePeaks.pl tss hg19 -size 6000 -hist 25 -d H4K12ac-E2-ChIP-Seq/ H4K12ac-None-ChIP-Seq/)	H4K12ac-E2-ChIP-Seq/ Coverage	H4K12ac-E2-ChIP-Seq/ + Tags	H4K12ac-E2-ChIP-Seq/ - Tags	H4K12ac-None-ChIP-Seq/ Coverage	H4K12ac-None-ChIP-Seq/ + Tags	H4K12ac-None-ChIP-Seq/ - Tags
-1250	0.792138857782776	0.00369632378819358	0.0032930667093262	0.692387351357081	0.00327522636378017	0.00290526315789334
-1225	0.805447661707481	0.00371441369380864	0.00336964965605469	0.702623580227129	0.00328014077747396	0.00291931530954907
-1200	0.820906521623228	0.00391882258838553	0.00344461366181377	0.716394176931657	0.00341651575747708	0.00298919212925787
-1175	0.838054711246222	0.00398217245240732	0.00331981442969096	0.730057057537428	0.00346811710126201	0.00295916813309726
-1150	0.860642030608458	0.00431637817949096	0.00338752839545639	0.748809257185486	0.0037533834586447	0.00296477363621676
-1125	0.883689009758462	0.00421459606462932	0.00343391457366789	0.7676457100197	0.00373403295472528	0.00303964165733334
-1100	0.907757692102622	0.00436663573828146	0.00356540073588195	0.785497787020715	0.00377019996800312	0.00315106063029762
-1075	0.933338665813497	0.00447517517197211	0.00366000319948777	0.803012851277103	0.00383992321228396	0.00319805471124465
-1050	0.953973230949743	0.00438521836506123	0.00381936330187141	0.818521836506136	0.00378187170052586	0.00327261558150536
-1025	0.971871167279931	0.00446503919372861	0.00384245080787041	0.834029755239143	0.00383539273715992	0.00341167813149725
-1000	0.993097637711331	0.00458744520876622	0.0039263541833303	0.848656748253597	0.00396923372260219	0.0034237338025899
-975	1.01257825414604	0.00473673972164414	0.00408494000959812	0.86390870794005	0.004014461686128	0.0035172612382001
-950	1.0294715512185	0.00480255319148896	0.00420769796832472	0.874629126006493	0.0040000255959024	0.00365071828507249
-925	1.04509145203437	0.00479713325867825	0.00419150855863028	0.884582733429305	0.00405585026395546	0.00368742281234811
-900	1.06165626833043	0.00480403135498277	0.0043457302831543	0.895113315202888	0.00414860982242602	0.00372635418332873
-875	1.07981336319525	0.0049605055191165	0.00439978883378626	0.907140190902776	0.00423384418492792	0.00375591745320548
-850	1.10051511758122	0.00516681490961406	0.00444237402015636	0.92046179277981	0.00436499760038145	0.0038546664533654
-825	1.12051511758122	0.00521179331306949	0.0045219836826104	0.936385644963462	0.00445683570628447	0.00387731882898525
-800	1.14626459766441	0.00553311790113522	0.00464741641337351	0.951391244067607	0.00453216445368476	0.00393191489361485
-775	1.17056790913458	0.00569606782914671	0.00471505999040111	0.967087932597445	0.00465824988001649	0.00400440249559849
-750	1.19654668586364	0.00574414333706549	0.00482789313709768	0.989368101103818	0.00484138857782467	0.00402121900495701
-725	1.22807444142275	0.00593151815709415	0.00488385218365025	1.0127073001653	0.00493506958886285	0.0040656023036292
-700	1.26206580280493	0.00594580707086788	0.00508889457686729	1.03841198741534	0.00505731562949624	0.00414062390017366
-675	1.29400522583058	0.00625819228923276	0.0049788065909451	1.06450487921932	0.00519261558150372	0.00415874580066958
-650	1.33093371727195	0.00646668373060204	0.00510522476403745	1.09306564283048	0.00537467925131716	0.00431255159174289
-625	1.36974137471343	0.0065522764357691	0.00530132778755358	1.12333280008531	0.00558338825787686	0.00431178371460316
-600	1.40458699941348	0.00668707086865997	0.00546265877459553	1.1569103610089	0.00562938409854238	0.00449039193728743
-575	1.43915213565835	0.00676611742121147	0.00561519116941228	1.18738441849304	0.0056031994880799	0.00470916013437579
-550	1.47985389004432	0.00705442969124799	0.00585732842745092	1.21736042233242	0.00585429531274889	0.004778192289231
-525	1.52228123500245	0.00736160614301578	0.00608918892977039	1.24937343358395	0.0060303695408729	0.00491809950407654
-500	1.57217298565568	0.00794111662133906	0.00600901615741395	1.28570042126592	0.00641277235642345	0.00504733322668077
-475	1.62377219644861	0.00800707086865915	0.0062193377059661	1.32072735029061	0.00655314029755349	0.00514838585825963
-450	1.67447661707464	0.00818452087665811	0.00642761798112206	1.36060683623952	0.00676922092465385	0.0053378979363274
-425	1.72698234949079	0.00841940809470283	0.00663033754599154	1.39390070921984	0.00683932810750481	0.00554015677491393
-400	1.77409907748098	0.00844763397856137	0.00689612541993166	1.42621873833518	0.00693454487282262	0.00568206047032311
-375	1.82774382765428	0.00901623420252532	0.00709609982402693	1.46791340052256	0.00738221724524428	0.00582166053431327
-350	1.88210739614998	0.00927878419452667	0.00726890417533058	1.51448088305867	0.00766003519437344	0.00591480403135398
-325	1.94346931157684	0.00959208446648277	0.00770629979203165	1.56863008585289	0.00795175171972999	0.00607244920812609
-300	2.01893137098066	0.0102847096464538	0.0078552423612205	1.63276809043881	0.00834114221725094	0.00626925611902081
-275	2.12119020956646	0.0111847704367292	0.00787685170372581	1.72006398976155	0.00893302191650005	0.00649577987522072
-250	2.2567397216445	0.0120665301551764	0.00807788193888799	1.83040153575415	0.00980763397857189	0.00641753319468947
-225	2.4360251693062	0.0133137482002917	0.00812271956486783	1.97013277875523	0.0107604927211738	0.00658976803711524
-200	2.64791340052254	0.0145301359782491	0.00831593665013412	2.122233242681	0.0115156998880257	0.00675793313070078
-175	2.87287367354552	0.0157514509678526	0.00893549832026649	2.27935370340729	0.0123439321708585	0.00721059670453034
-150	3.09838639151063	0.016632295632707	0.00965606782914493	2.43084839758954	0.0128892017277283	0.00778128299472524
-125	3.29150322615041	0.0163997312430088	0.0108090353543413	2.55764197728342	0.0127618109102592	0.00854247960326956
-100	3.4238863115234	0.0155104399296179	0.012026408574629	2.64503492774466	0.0120972132458864	0.00981784674452936
-75	3.47596117954452	0.013934647256443	0.0137781027035719	2.67136884765081	0.0107889041753409	0.0109850199968092
-50	3.43295152775547	0.011912449208127	0.0155934282514866	2.63265184237165	0.00921375779875981	0.0124393792993178
-25	3.30393643683671	0.0104301327787524	0.0166679123340351	2.53703834053197	0.00818334346505182	0.0130232730763121
0	3.11485948914834	0.00965311150215681	0.0166022396416655	2.40409001226454	0.00741608062710395	0.012900412733967
25	2.89553884711773	0.0090369284914387	0.0162302351623818	2.25163973764185	0.00706754119341267	0.0129901775715931
50	2.66598837519325	0.00890818748999901	0.015529374500087	2.08008958566619	0.00670218525036205	0.0121859030555174
75	2.44396629872549	0.00864972004479035	0.0139510478323513	1.91408414653647	0.00656281554951379	0.0112191457366909
100	2.26127019676848	0.00842398336265968	0.0124866805311169	1.76553298138958	0.00637207486802207	0.00997764197729352
125	2.12750279955206	0.00825209406494738	0.0109918349064134	1.64568335732947	0.00615146376579739	0.00876140137578718
150	2.03237028742068	0.00782251159814227	0.0100895216765288	1.56160720951314	0.00597155015197497	0.0080470452727626
175	1.96680317815816	0.00772755719084735	0.00933572868340802	1.50026129152669	0.00588493361062142	0.00750415613502283
200	1.92158481309657	0.00783497040473333	0.00907479763237618	1.45697648376261	0.00592470964645562	0.00709387937930266
225	1.88919746173945	0.0077897104463266	0.008681465365539	1.42541353383459	0.00587264757638673	0.00682082226843962
250	1.85817735828933	0.0076122604383281	0.00839998080306931	1.40026342451875	0.00580023676211678	0.00655966725324123
275	1.83857622780354	0.00774423932170656	0.00843193729003111	1.38245933983896	0.00578073268276963	0.0064616093425064
300	1.81348050978509	0.00728016637337869	0.00832191969284686	1.36500933184023	0.00567530315149427	0.00629252279635302
325	1.79115341545351	0.00725320748680059	0.00820422972324208	1.35219218258411	0.00574794432890614	0.00626380419132973
350	1.77636111555483	0.00734696528555257	0.00794090545512514	1.34016957286833	0.00568920172772201	0.00612251479763226
375	1.7576686396843	0.00730663253879215	0.00794055351143615	1.32942462539326	0.00558146856502766	0.00604380739081703
400	1.73390604169997	0.00708962406014896	0.00801664373700007	1.31517410547644	0.00559889937609793	0.00599374180131112
425	1.70055351143814	0.00690140457526671	0.00794365061589923	1.29734762438008	0.00529044312909616	0.00603405535114353
450	1.66641497360419	0.00656332746760398	0.00788938089905409	1.27680691089423	0.00521772516397044	0.00602130859062507
475	1.62675731882895	0.00626882098864079	0.00784982242840938	1.25586732789418	0.00505501199807708	0.00602576227803518
500	1.59294832826744	0.00625903695408639	0.0076518189089727	1.23359995734013	0.00496639897616063	0.00580223324268012
525	1.55459073214948	0.00605603583426566	0.00731106702927381	1.21131232336157	0.00482288273875878	0.00573297072468259
550	1.52356849570731	0.00615084946408487	0.00725743081106867	1.19115021596542	0.00485643896976187	0.00568236762117888
575	1.48714232389479	0.00594186530155095	0.00693864021756386	1.17050285287684	0.00482933290673197	0.00542413053911114
600	1.45828187489996	0.00594024636058151	0.0066682066869289	1.14934037220708	0.00483977603583135	0.00527224444088612
625	1.42809470484716	0.00586148136298124	0.00665814109742319	1.130821735189	0.00468005759078269	0.00515545032794415
650	1.39857516130746	0.00558351623740141	0.00656600223964055	1.10961446168609	0.00449077587585718	0.00524920812669636
675	1.36797632378812	0.00528872820348703	0.00652531754919096	1.08839865621497	0.00435624380098925	0.00515683250679564
700	1.33511864768296	0.0051170500719881	0.00633245240761375	1.06520130112512	0.00416012797952082	0.00513049432090545
725	1.29811336852762	0.00488948328267437	0.00644739721644428	1.04081266997277	0.00405139657654539	0.00516919532874419
750	1.26021543219744	0.00487153415453492	0.00611361382178774	1.01418333066706	0.00408717965125342	0.00500540713485532
775	1.22317282568114	0.00485302191649298	0.00581967045272688	0.98699621393907	0.00392408254679025	0.00470286354183041
800	1.18754119340897	0.00467043353063471	0.00559780515117525	0.963326401109123	0.00392392897136232	0.00460165733482358
825	1.1549096144616	0.00450685010398297	0.00558548712205986	0.938653015517485	0.00379768996960266	0.00442051511757853
850	1.12438649816021	0.00448763397856302	0.00547842585186315	0.917819015624133	0.00367805471124412	0.00441398816189141
875	1.09562310030386	0.0042074868021113	0.00527141257398775	0.89787127392947	0.00356978403455244	0.00435639737641714
900	1.07188289873611	0.00425549192129219	0.00519553351463726	0.881174212126023	0.00357346984482286	0.00423860502319377
925	1.04806590945439	0.00417588225883817	0.00484619420892617	0.865476457100157	0.00352171492560995	0.00403381219004716
950	1.0279763237881	0.00419643577027634	0.00488159974404056	0.848989495014087	0.00344838265877273	0.00397361062229807
975	1.0051874366767	0.00407431131018998	0.00468049912014038	0.834843491707947	0.00349514637657785	0.00389344424891786
1000	0.98522156454957	0.00392607262837906	0.00458772676371745	0.819820828667364	0.00340223324267932	0.00379676851703506
1025	0.964631792246471	0.0038166885298348	0.00456872180451092	0.803773262944544	0.00326301711725947	0.00374071348584014
1050	0.944400362608545	0.00377924172132422	0.00452669972804311	0.789204927211592	0.00316618780994871	0.00384844664853405
1075	0.920161040900016	0.00346305551111789	0.004406968485042	0.771702660907531	0.00307834266517198	0.00371291633338456
1100	0.893193622353648	0.00336929771236566	0.00431771556550914	0.754662187383292	0.00301215165573354	0.00373503119500665
1125	0.868584226523646	0.00338731722924296	0.00412907374819992	0.73667466538681	0.00296707726763565	0.00347510478323275
1150	0.846539753639306	0.00342356742921098	0.00404805631098983	0.720518317069205	0.00285281714925465	0.0034508398656196
1175	0.825422065802691	0.00324309070548677	0.00398956326987644	0.704517677171586	0.00292737801951534	0.0033130827067651
1200	0.804420626033053	0.00314489841625303	0.00389383458646582	0.691269663520435	0.00284344904815085	0.00325741161413999
1225	0.788317602516815	0.0032727243641014	0.00377832666773281	0.679824028155426	0.00285642617181106	0.00322708046712352
1250	0.772850210632849	0.00315953927371584	0.003619740841465	0.667547592385147	0.00276021116621202	0.0031129739241705
1275	0.761391777315513	0.00316967525195932	0.0034482738761794	0.657623846851098	0.00270062390017465	0.00306306191009271
1300	0.752353223484126	0.00309647096464532	0.00345151175811836	0.647981656268258	0.00268426811709995	0.00301860182370658
1325	0.742692902468822	0.00305846104623225	0.0033668341065426	0.640263424518671	0.00270285074387967	0.00292561190209413
1350	0.732858742601068	0.00301024476083792	0.00345108942569151	0.633805791073356	0.00267827867541064	0.00285197248440104
1375	0.723987628645967	0.00296484402495564	0.00333304751239768	0.6258699941342	0.0025925835866249	0.00293620860662145
1400	0.714180131178896	0.00292063989761601	0.00334599904015321	0.618709539806892	0.00264472244440764	0.00290848824187982
1425	0.703299738708358	0.00294224924012123	0.00313771876499726	0.613165893456975	0.00266591585346217	0.00278432250839727
1450	0.697571588545717	0.00294956966885264	0.00319635258358625	0.610632965392132	0.00267359462485877	0.00277649016157274
1475	0.693505039193613	0.00296653335466293	0.00310062390017564	0.607509198528164	0.00259404255319027	0.00271075987841811
1500	0.689958939902834	0.00291909134538439	0.00310843705007162	0.60621020636691	0.00261992001279677	0.00274093745000662
1525	0.685785740948	0.00289959366501333	0.00310935210366307	0.603910840932046	0.00263136138217766	0.00266583906574818
1550	0.681637071401794	0.00298215965445499	0.003056419772836	0.602654508611884	0.00268303951367663	0.00264886898096175
1575	0.678298938836338	0.00290677331626912	0.00290022716365346	0.601872767023872	0.00265792993120983	0.0026254487282022
1600	0.675766010771496	0.00284778755399106	0.00294386818109067	0.600315682824011	0.00256401855702976	0.00267113741801182
1625	0.670975310616854	0.00280632858742572	0.00305107022876305	0.595248760198298	0.0025174852023665	0.002688798592224
1650	0.661318189089632	0.00266097584386466	0.00303741481362949	0.588760198368191	0.0024598944168922	0.00270169892817026
1675	0.650214898949387	0.00257763557830718	0.00300510638297841	0.580920386071492	0.00239646776515651	0.00265155655095066
1700	0.641012104729796	0.00264168932970696	0.00299088785794242	0.575867327894134	0.00239316589345599	0.0026476403775384
1725	0.630967845144663	0.00261437849943979	0.00284293073108271	0.571434970404665	0.00244430651095715	0.00260993760998123
1750	0.624135871593765	0.00262535914253687	0.00284342345224736	0.563288007252103	0.00235984002559483	0.00255365221564435
1775	0.616202207646663	0.00256053111502127	0.00275607102863509	0.556470964645587	0.00233749480083082	0.00256125419932695
1800	0.611841305391024	0.00267223804191295	0.00278070708686579	0.553443182424076	0.00245666933290562	0.00250473844184819
1825	0.609641124086699	0.00274220444728808	0.00270313869780802	0.551042499866618	0.00252669972804236	0.00242940969444781
1850	0.610762011411394	0.00272404415293526	0.00264063349863991	0.550741747986919	0.00245390497520288	0.00234663253879275
1875	0.613840985442216	0.00270975523916146	0.00262444408894543	0.553328000853127	0.00245044952807442	0.0024676499760027
1900	0.613457046872387	0.00260522796352554	0.00276156135018364	0.554357169519474	0.00245044952807444	0.00250519916813197
1925	0.613335466325274	0.00267442009278484	0.00264366021436539	0.554257985388935	0.00244338505838959	0.00240714125739773
1950	0.614457420145996	0.00262092465205539	0.00266512877939498	0.554639790966709	0.00242702927531492	0.00236030075187869
1975	0.615709486482049	0.00274143017117228	0.0026078323468242	0.556884765104181	0.00244983522636271	0.00246235162373909
2000	0.616561616807864	0.00267167493201054	0.002638099504079	0.556012371353847	0.00247264117741055	0.00234233242681066
2025	0.614556604276535	0.00259495120780645	0.00264337865941418	0.556622407081464	0.0024655767077257	0.00239416413373751
2050	0.612767023942722	0.00261430811070196	0.00270834746440538	0.555747880339077	0.00240268756998773	0.00250266517357113
2075	0.610436730123067	0.0025577155655092	0.0027021532554788	0.552435343678276	0.00235315949447985	0.0025000543912963
2100	0.608916973284161	0.00259459926411742	0.00265625979843195	0.549501413107167	0.00235945608702506	0.00249060950247851
2125	0.606680531114908	0.00249309870420704	0.00270996640537482	0.546777582253437	0.00234908974563968	0.00239608382658669
2150	0.606340318882199	0.00268730123180258	0.00261311150215933	0.546241134751704	0.00241681650935747	0.00240038393856878
2175	0.604854689916166	0.00263366501359755	0.00268096624540039	0.544418493041044	0.00237880659094444	0.00236429371300486
2200	0.599733375993061	0.00251928331466935	0.00259741481362949	0.54143550365268	0.0023136138217875	0.00239255159174425
2225	0.596795179437843	0.00253772516397345	0.00267617981122988	0.536383511971349	0.00230439929611162	0.00241435930251054
2250	0.592049272116348	0.00247655735082358	0.00270616541353352	0.532584653122098	0.00230363141897199	0.00238395136778013
2275	0.584761904761791	0.00237547912333999	0.00260086386178182	0.528627952860806	0.00220288593824892	0.00239815709486379
2300	0.579640590838686	0.00245853783394626	0.00269645176771687	0.524794966138682	0.00223237242041176	0.00238072628379357
2325	0.572706233669166	0.0023717485202365	0.00263901455767044	0.520844664853554	0.00221555591105326	0.00237289393696907
2350	0.565686556817463	0.00237688689809605	0.00251555271156584	0.516929557937328	0.00221970244760743	0.00231891217405115
2375	0.561831173678765	0.002433409054551	0.00249211326187781	0.514504345971242	0.00226884658454551	0.00230547432410712
2400	0.560484189196282	0.0024694480883056	0.00250527595584672	0.512531328320733	0.002256560550311	0.00226500719884717
2425	0.557909667786374	0.00240750599903988	0.00241151815709456	0.51103823388251	0.00221302191649242	0.00218783554631163
2450	0.556031568282295	0.00235253239481656	0.00243080467125232	0.509666719991399	0.00218269076947595	0.00227959686450068
2475	0.555703087505886	0.00242848184290487	0.00234767557190823	0.507240441529286	0.00219904655255066	0.00222761158214592
2500	0.555931317655729	0.00239173892177224	0.00243587266037408	0.50547965658821	0.00214122540393444	0.00222215965445435
2525	0.553380259158421	0.0023396512557988	0.00247374180131151	0.503138697808282	0.00217862102063576	0.00228274516077328
2550	0.549493947634932	0.00230875059990377	0.0024148264277713	0.501059030555042	0.00216825467925038	0.0022999456087016
2575	0.54626886364837	0.00230600543912949	0.0024877491601341	0.496226737055335	0.00211596224603975	0.00219313389857527
2600	0.541169946141837	0.00225469204927191	0.0023788577827545	0.492518530368405	0.00208977763557743	0.00225786594144838
2625	0.539407028208707	0.00231846424572042	0.00242981922892309	0.489135604969803	0.00210720844664766	0.00226216605343047
2650	0.5368677011677	0.00236294992801127	0.0023578115501517	0.485947848344196	0.00215305071188518	0.00213116621340496
2675	0.535451394443443	0.00237012957926706	0.00233183810590281	0.486061963419117	0.0021944392897127	0.00216249560070297
2700	0.534239854956427	0.00234084786434147	0.00231536714125716	0.48654721911154	0.00217086546152521	0.0021319340905446
2725	0.538111235535535	0.00238512238041889	0.00233704687250013	0.487394016957218	0.00223337066069332	0.00213753959366409
2750	0.540027728896597	0.00238540393537011	0.00232662933930546	0.488888177891469	0.00222392577187552	0.00212164453687321
2775	0.543502372953548	0.00243911054231296	0.0023756902895534	0.4916472031141	0.00219858582626683	0.00210275475923764
2800	0.547574254785788	0.00246360582306802	0.0022622236442167	0.49652962192709	0.0022534122540384	0.00213984322508308
2825	0.553193622353644	0.00249014237721938	0.00229952967525172	0.500813736468763	0.00224596384578373	0.00206835386338099
2850	0.556534954407182	0.00244340425531889	0.00226785474324088	0.504072948328199	0.00226800191969192	0.00213216445368653
2875	0.558974030821622	0.00237428251479739	0.002433409054551	0.50447181784241	0.0022012733962557	0.00213907534794342
2900	0.557821148616108	0.00245269556870872	0.00241144776835677	0.505670559377097	0.002265544712845	0.00216648856182919
2925	0.556782381485516	0.00236963685810246	0.00240799872020452	0.50550738548492	0.00219835546312497	0.00216602783554541
2950	0.555897189782855	0.00234134058550609	0.00243826587745936	0.505726017170517	0.00216741001439679	0.00222192929131246
2975	0.555736148882732	0.00230241561350161	0.00247409374500057	0.5050925185303	0.00213669492881049	0.00229725803871286
3000	0.552074868021004	0.00234345224764012	0.00244917613181866	0.502470004799163	0.00215366501359692	0.00231069588865686
